"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","ALCOHOL","TOT","LT_CAP15","A","1980",9.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1981",9.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1982",8.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1983",9.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1984",9.2,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1985",9.3,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1986",9.3,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1987",9.5,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1988",9.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1989",9.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1990",9.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1991",9.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1992",9.3,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1993",9.3,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1994",9.6,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1995",9.3,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1996",9.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1997",10,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1998",9.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","1999",10.3,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2000",10.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2001",10.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2002",11.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2003",11.3,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2004",11.6,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2005",11.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2006",11,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2007",11.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2008",10.8,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2009",10.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2010",10.1,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2011",9.9,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2012",9.6,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2013",9.4,
"GBR","ALCOHOL","TOT","LT_CAP15","A","2014",9.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","1960",7.8,
"USA","ALCOHOL","TOT","LT_CAP15","A","1961",7.8,
"USA","ALCOHOL","TOT","LT_CAP15","A","1962",8,
"USA","ALCOHOL","TOT","LT_CAP15","A","1963",8.1,
"USA","ALCOHOL","TOT","LT_CAP15","A","1964",8.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","1965",8.6,
"USA","ALCOHOL","TOT","LT_CAP15","A","1966",8.8,
"USA","ALCOHOL","TOT","LT_CAP15","A","1967",9,
"USA","ALCOHOL","TOT","LT_CAP15","A","1968",9.3,
"USA","ALCOHOL","TOT","LT_CAP15","A","1969",9.5,
"USA","ALCOHOL","TOT","LT_CAP15","A","1970",9.5,
"USA","ALCOHOL","TOT","LT_CAP15","A","1971",9.8,
"USA","ALCOHOL","TOT","LT_CAP15","A","1972",9.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","1973",9.9,
"USA","ALCOHOL","TOT","LT_CAP15","A","1974",10.1,
"USA","ALCOHOL","TOT","LT_CAP15","A","1975",10.2,
"USA","ALCOHOL","TOT","LT_CAP15","A","1976",10.2,
"USA","ALCOHOL","TOT","LT_CAP15","A","1977",10,
"USA","ALCOHOL","TOT","LT_CAP15","A","1978",10.3,
"USA","ALCOHOL","TOT","LT_CAP15","A","1979",10.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","1980",10.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","1981",10.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","1982",10.3,
"USA","ALCOHOL","TOT","LT_CAP15","A","1983",10.2,
"USA","ALCOHOL","TOT","LT_CAP15","A","1984",10,
"USA","ALCOHOL","TOT","LT_CAP15","A","1985",9.9,
"USA","ALCOHOL","TOT","LT_CAP15","A","1986",9.8,
"USA","ALCOHOL","TOT","LT_CAP15","A","1987",9.6,
"USA","ALCOHOL","TOT","LT_CAP15","A","1988",9.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","1989",9.2,
"USA","ALCOHOL","TOT","LT_CAP15","A","1990",9.3,
"USA","ALCOHOL","TOT","LT_CAP15","A","1991",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","1992",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","1993",8.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","1994",8.3,
"USA","ALCOHOL","TOT","LT_CAP15","A","1995",8.1,
"USA","ALCOHOL","TOT","LT_CAP15","A","1996",8.2,
"USA","ALCOHOL","TOT","LT_CAP15","A","1997",8.1,
"USA","ALCOHOL","TOT","LT_CAP15","A","1998",8.1,
"USA","ALCOHOL","TOT","LT_CAP15","A","1999",8.2,
"USA","ALCOHOL","TOT","LT_CAP15","A","2000",8.2,
"USA","ALCOHOL","TOT","LT_CAP15","A","2001",8.3,
"USA","ALCOHOL","TOT","LT_CAP15","A","2002",8.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","2003",8.4,
"USA","ALCOHOL","TOT","LT_CAP15","A","2004",8.5,
"USA","ALCOHOL","TOT","LT_CAP15","A","2005",8.5,
"USA","ALCOHOL","TOT","LT_CAP15","A","2006",8.6,
"USA","ALCOHOL","TOT","LT_CAP15","A","2007",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","2008",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","2009",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","2010",8.6,
"USA","ALCOHOL","TOT","LT_CAP15","A","2011",8.7,
"USA","ALCOHOL","TOT","LT_CAP15","A","2012",8.9,
"USA","ALCOHOL","TOT","LT_CAP15","A","2013",8.9,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1963",1.9,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1964",2,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1965",1.9,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1966",1.8,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1967",2.6,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1968",2.7,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1969",2.7,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1970",3.1,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1971",2.9,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1972",2.9,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1973",3,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1974",3,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1975",3,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1976",3.1,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1977",3.2,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1978",3.5,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1979",3.5,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1980",3.5,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1981",3.4,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1982",3.6,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1983",3.6,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1984",3.7,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1985",3.8,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1986",4.1,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1987",4,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1988",4.1,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1989",5.5,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1990",5.3,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1991",5.5,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1992",5.3,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1993",4.9,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1994",5.2,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1995",5.9,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1996",6,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1997",5.9,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1998",5.7,
"BRA","ALCOHOL","TOT","LT_CAP15","A","1999",5.9,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2000",7.3,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2001",7.1,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2002",7,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2003",6.8,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2004",6.7,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2005",6.8,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2006",7,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2007",7.1,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2008",7.1,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2009",7.2,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2010",7.4,
"BRA","ALCOHOL","TOT","LT_CAP15","A","2011",7.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1963",11.1,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1964",11.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1965",9.7,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1966",11.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1967",11.4,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1968",11.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1969",9.1,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1970",9.2,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1971",11.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1972",12.8,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1973",11.1,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1974",10,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1975",8.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1976",9.7,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1977",10.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1978",9.8,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1979",10.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1980",10.2,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1981",9.7,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1982",12.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1983",10,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1984",10,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1985",9.7,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1986",8.9,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1987",9.5,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1988",9.5,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1989",8.7,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1990",8.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1991",8,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1992",7.8,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1993",7.7,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1994",7.7,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1995",8.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1996",7.4,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1997",6.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1998",7.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","1999",7.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2000",6.2,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2001",6.1,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2002",6.1,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2003",6.4,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2004",6.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2005",7.6,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2006",7.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2007",7.4,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2008",7.3,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2009",7.7,
"CHL","ALCOHOL","TOT","LT_CAP15","A","2010",7.9,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1961",0.5,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1962",0.6,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1963",0.6,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1964",0.6,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1965",0.7,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1966",0.8,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1967",0.7,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1968",0.8,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1969",0.8,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1970",0.8,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1971",0.8,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1972",0.9,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1973",1,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1974",1.1,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1975",1.2,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1976",1.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1977",1.2,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1978",1.2,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1979",1.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1980",1.7,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1981",2,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1982",2.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1983",2,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1984",2.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1985",2,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1986",2.5,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1987",3.2,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1988",3.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1989",3.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1990",3.4,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1991",3.7,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1992",3.8,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1993",4.1,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1994",4.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1995",4.8,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1996",5.1,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1997",5,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1998",5,
"CHN","ALCOHOL","TOT","LT_CAP15","A","1999",5.1,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2000",3.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2001",3.1,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2002",3.2,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2003",3.2,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2004",3.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2005",2.9,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2006",3.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2007",3.9,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2008",4.3,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2009",4.9,
"CHN","ALCOHOL","TOT","LT_CAP15","A","2010",5.8,
"EST","ALCOHOL","TOT","LT_CAP15","A","1990",9.8,
"EST","ALCOHOL","TOT","LT_CAP15","A","1991",9.1,
"EST","ALCOHOL","TOT","LT_CAP15","A","1992",7.8,
"EST","ALCOHOL","TOT","LT_CAP15","A","1993",8.1,
"EST","ALCOHOL","TOT","LT_CAP15","A","1994",8.2,
"EST","ALCOHOL","TOT","LT_CAP15","A","1995",8.3,
"EST","ALCOHOL","TOT","LT_CAP15","A","1996",8,
"EST","ALCOHOL","TOT","LT_CAP15","A","1997",8.3,
"EST","ALCOHOL","TOT","LT_CAP15","A","1998",8,
"EST","ALCOHOL","TOT","LT_CAP15","A","1999",8.9,
"EST","ALCOHOL","TOT","LT_CAP15","A","2000",7.9,
"EST","ALCOHOL","TOT","LT_CAP15","A","2001",9.2,
"EST","ALCOHOL","TOT","LT_CAP15","A","2002",12,"B"
"EST","ALCOHOL","TOT","LT_CAP15","A","2003",11.8,
"EST","ALCOHOL","TOT","LT_CAP15","A","2004",11.5,
"EST","ALCOHOL","TOT","LT_CAP15","A","2005",13,
"EST","ALCOHOL","TOT","LT_CAP15","A","2006",13.4,
"EST","ALCOHOL","TOT","LT_CAP15","A","2007",14.8,
"EST","ALCOHOL","TOT","LT_CAP15","A","2008",14.2,
"EST","ALCOHOL","TOT","LT_CAP15","A","2009",11.9,
"EST","ALCOHOL","TOT","LT_CAP15","A","2010",11.4,
"EST","ALCOHOL","TOT","LT_CAP15","A","2011",12,
"EST","ALCOHOL","TOT","LT_CAP15","A","2012",12.2,
"EST","ALCOHOL","TOT","LT_CAP15","A","2013",11.8,
"EST","ALCOHOL","TOT","LT_CAP15","A","2014",11.7,
"IND","ALCOHOL","TOT","LT_CAP15","A","1961",0.7,
"IND","ALCOHOL","TOT","LT_CAP15","A","1962",0.7,
"IND","ALCOHOL","TOT","LT_CAP15","A","1963",0.6,
"IND","ALCOHOL","TOT","LT_CAP15","A","1964",0.7,
"IND","ALCOHOL","TOT","LT_CAP15","A","1965",0.6,
"IND","ALCOHOL","TOT","LT_CAP15","A","1966",0.7,
"IND","ALCOHOL","TOT","LT_CAP15","A","1967",0.7,
"IND","ALCOHOL","TOT","LT_CAP15","A","1968",0.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","1969",0.9,
"IND","ALCOHOL","TOT","LT_CAP15","A","1970",0.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","1971",0.9,
"IND","ALCOHOL","TOT","LT_CAP15","A","1972",0.9,
"IND","ALCOHOL","TOT","LT_CAP15","A","1973",1,
"IND","ALCOHOL","TOT","LT_CAP15","A","1974",1,
"IND","ALCOHOL","TOT","LT_CAP15","A","1975",1,
"IND","ALCOHOL","TOT","LT_CAP15","A","1976",1.1,
"IND","ALCOHOL","TOT","LT_CAP15","A","1977",1.1,
"IND","ALCOHOL","TOT","LT_CAP15","A","1978",1.1,
"IND","ALCOHOL","TOT","LT_CAP15","A","1979",1.1,
"IND","ALCOHOL","TOT","LT_CAP15","A","1980",1.1,
"IND","ALCOHOL","TOT","LT_CAP15","A","1981",1.1,
"IND","ALCOHOL","TOT","LT_CAP15","A","1982",1.2,
"IND","ALCOHOL","TOT","LT_CAP15","A","1983",1.2,
"IND","ALCOHOL","TOT","LT_CAP15","A","1984",1.2,
"IND","ALCOHOL","TOT","LT_CAP15","A","1985",1.3,
"IND","ALCOHOL","TOT","LT_CAP15","A","1986",1.3,
"IND","ALCOHOL","TOT","LT_CAP15","A","1987",1.5,
"IND","ALCOHOL","TOT","LT_CAP15","A","1988",1.6,
"IND","ALCOHOL","TOT","LT_CAP15","A","1989",1.7,
"IND","ALCOHOL","TOT","LT_CAP15","A","1990",1.7,
"IND","ALCOHOL","TOT","LT_CAP15","A","1991",1.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","1992",1.6,
"IND","ALCOHOL","TOT","LT_CAP15","A","1993",1.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","1994",1.7,
"IND","ALCOHOL","TOT","LT_CAP15","A","1995",1.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","1996",2.4,
"IND","ALCOHOL","TOT","LT_CAP15","A","1997",1.9,
"IND","ALCOHOL","TOT","LT_CAP15","A","1998",1.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","1999",2.2,
"IND","ALCOHOL","TOT","LT_CAP15","A","2000",1.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","2001",1.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","2002",1.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","2003",2,
"IND","ALCOHOL","TOT","LT_CAP15","A","2004",1.5,
"IND","ALCOHOL","TOT","LT_CAP15","A","2005",1.2,
"IND","ALCOHOL","TOT","LT_CAP15","A","2006",1.4,
"IND","ALCOHOL","TOT","LT_CAP15","A","2007",1.5,
"IND","ALCOHOL","TOT","LT_CAP15","A","2008",1.8,
"IND","ALCOHOL","TOT","LT_CAP15","A","2009",2.2,
"IND","ALCOHOL","TOT","LT_CAP15","A","2010",2.5,
"IND","ALCOHOL","TOT","LT_CAP15","A","2011",2.6,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1961",0,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1962",0,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1963",0,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1964",0,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1965",0,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1966",0,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1967",0,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1968",0,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1969",0,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1970",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1971",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1972",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1973",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1974",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1975",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1976",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1977",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1978",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1979",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1980",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1981",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1982",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1983",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1984",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1985",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1986",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1987",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1988",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1989",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1990",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1991",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1992",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1993",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1994",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1995",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1996",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1997",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1998",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","1999",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2000",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2001",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2002",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2003",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2004",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2005",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2006",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2007",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2008",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2009",0.1,
"IDN","ALCOHOL","TOT","LT_CAP15","A","2010",0.1,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1961",4.4,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1962",4.8,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1963",4.1,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1964",5.1,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1965",4.9,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1966",4.4,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1967",4.5,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1968",4.5,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1969",4.9,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1970",4.6,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1971",4.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1972",4.9,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1973",4.9,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1974",4.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1975",5.1,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1976",5,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1977",3.9,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1978",3.5,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1979",3.1,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1980",2.9,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1981",2.8,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1982",2.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1983",2.8,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1984",2.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1985",2.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1986",2.3,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1987",2.3,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1988",2.2,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1989",2,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1990",1.8,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1991",1.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1992",1.8,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1993",2.2,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1994",1.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1995",1.5,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1996",1.6,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1997",2,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1998",2.1,
"ISR","ALCOHOL","TOT","LT_CAP15","A","1999",2,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2000",2.7,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2001",2.6,
"ISR","ALCOHOL","TOT","LT_CAP15","A","2002",2.5,
